age,employment_years,annual_income,monthly_income,savings_balance,total_assets,total_liabilities,credit_cards,existing_loans,monthly_payment,loan_amount,loan_term,dependents,marital_status,education,employment_status,home_ownership,loan_purpose,previous_default,debt_to_income,new_loan_payment_ratio,new_loan_payment_ratio_binned,ratio_times_debt,risk_score,loan_approved
21,10,200000,16666.666666666668,2672,167049,95457,3,1756,500,10000.0,12,1,divorced,bachelor,self_employed,rent,car,yes,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,79.05647095587534,0
33,4,200000,16666.666666666668,1856,92896,148196,2,7216,1020,23424.75115816953,12,2,single,college,employed,rent,car,no,0.061199999996328,0.11712375579084763,1.0,0.007167973853969796,86.15112238247507,0
24,3,200000,16666.666666666668,1364,50000,46290,1,28257,500,10000.0,3,0,divorced,college,employed,rent,car,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
40,7,200000,16666.666666666668,1311,154400,18671,2,13413,685,25865.505025129845,6,0,married,bachelor,employed,own,business,no,0.041099999997534,0.2586550502512984,1.0,0.010630722564690522,67.65028151291439,0
31,10,200000,16666.666666666668,3610,50000,14758,1,10333,668,10000.0,24,1,widowed,bachelor,employed,own,debt_consolidation,no,0.0400799999975952,0.024999999999999998,0.0,0.00100199999993988,89.36488453876812,0
29,5,200000,16666.666666666668,5806,50000,29293,1,5655,500,28980.140591935164,6,0,divorced,high_school,employed,own,car,no,0.029999999998199998,0.2898014059193516,1.0,0.008694042177058905,60.531070579105794,0
43,3,200000,16666.666666666668,3423,52592,35008,4,3143,500,54762.65257833854,6,1,married,master,employed,rent,home,no,0.029999999998199998,0.5476265257833853,2.0,0.016428795772515832,27.09637191319278,1
35,3,200000,16666.666666666668,6427,50000,18245,2,12787,777,15967.872744224109,36,1,single,master,employed,own,car,no,0.046619999997202795,0.026613121240373513,0.0,0.0012407037121517708,89.24187444181517,0
40,5,200000,16666.666666666668,2944,50000,15555,0,7111,773,10000.0,12,0,married,master,unemployed,own,other,no,0.046379999997217196,0.049999999999999996,0.0,0.0023189999998608594,88.81077095589008,0
25,8,200000,16666.666666666668,4869,50000,14859,1,10812,500,13051.028409838424,12,3,married,bachelor,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.06525514204919211,0.0,0.001957654261358304,88.68347526578097,0
20,5,200000,16666.666666666668,4978,50000,10000,2,2568,500,21487.820488387883,6,0,divorced,phd,employed,mortgage,business,no,0.029999999998199998,0.21487820488387882,1.0,0.006446346146129584,76.37409573110861,0
36,3,200000,16666.666666666668,2804,101838,22892,4,11503,500,19767.2372724929,6,1,single,master,unemployed,mortgage,home,no,0.029999999998199998,0.197672372724929,1.0,0.005930171181392059,79.02707387207752,1
31,4,200000,16666.666666666668,1000,269493,28041,1,26731,774,10000.0,3,1,divorced,college,self_employed,mortgage,business,no,0.0464399999972136,0.19999999999999998,1.0,0.00928799999944272,78.44574095262864,0
41,4,200000,16666.666666666668,4101,232900,31214,2,5105,548,41631.738547486566,3,0,single,bachelor,self_employed,own,home,no,0.032879999998027196,0.8326347709497313,2.0,0.027377031267184538,25.528827287973794,1
34,6,200000,16666.666666666668,1490,50000,14502,1,1633,500,10000.0,24,1,divorced,bachelor,employed,mortgage,business,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
37,4,200000,16666.666666666668,2153,346255,51358,1,16780,500,10000.0,12,1,married,bachelor,employed,mortgage,car,yes,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,79.05647095587534,0
18,5,200000,16666.666666666668,11806,50000,26944,1,1224,676,10000.0,6,3,married,master,employed,rent,home,no,0.0405599999975664,0.09999999999999999,0.0,0.00405599999975664,87.30891824349467,0
53,6,200000,16666.666666666668,4515,50000,48742,5,17221,500,16205.434036790446,24,0,widowed,bachelor,retired,mortgage,car,no,0.029999999998199998,0.04051358509197611,0.0,0.0012154075526863589,89.2506061906342,1
33,5,200000,16666.666666666668,1879,50768,21422,1,7789,544,15850.081471159234,24,1,married,college,employed,own,debt_consolidation,no,0.0326399999980416,0.03962520367789808,0.0,0.0012933666479689912,89.22786730345591,0
41,7,200000,16666.666666666668,4428,50000,21853,1,36801,500,11279.465566603236,36,2,single,bachelor,self_employed,own,debt_consolidation,no,0.029999999998199998,0.01879910927767206,0.0,0.0005639732782963233,89.60658269352324,0
26,6,200000,16666.666666666668,2616,50000,42898,0,3566,500,20750.55887164076,12,2,single,bachelor,self_employed,mortgage,home,yes,0.029999999998199998,0.10375279435820378,1.0,0.003112583830559358,77.29774262077902,0
38,6,200000,16666.666666666668,1499,50000,16240,1,10227,501,11062.974804845653,12,1,divorced,master,employed,rent,business,no,0.030059999998196398,0.05531487402422826,0.0,0.0016627651130685353,88.93470559500629,0
21,5,200000,16666.666666666668,1799,137647,19487,1,2603,500,11926.5334974777,36,0,married,bachelor,self_employed,rent,car,no,0.029999999998199998,0.0198775558291295,0.0,0.0005963266748381053,89.59142410344099,0
39,3,200000,16666.666666666668,5346,55078,19616,1,19601,500,10000.0,3,2,divorced,phd,employed,mortgage,home,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
31,5,200000,16666.666666666668,3530,50000,19093,3,12006,500,15918.1102600502,12,1,divorced,master,employed,rent,other,no,0.029999999998199998,0.079590551300251,0.0,0.002387716538864267,88.2515290365004,1
35,4,200000,16666.666666666668,1087,50000,18301,4,10414,582,10000.0,6,0,single,college,employed,mortgage,other,no,0.034919999997904794,0.09999999999999999,0.0,0.003491999999790479,87.3935182434896,0
41,3,200000,16666.666666666668,4273,50000,14991,1,14761,904,10923.23349745748,36,1,single,master,employed,mortgage,other,no,0.05423999999674559,0.01820538916242913,0.0,0.0009874603081109084,89.25122693545228,0
22,3,200000,16666.666666666668,2338,50000,130389,2,3246,527,18298.116576446857,36,1,single,high_school,employed,mortgage,business,yes,0.0316199999981028,0.03049686096074476,0.0,0.0009643107435208906,79.40445491977923,0
28,4,200000,16666.666666666668,2358,57514,68481,3,11355,500,36842.25070299907,24,0,married,high_school,unemployed,rent,debt_consolidation,no,0.029999999998199998,0.09210562675749766,0.0,0.0027631688025591392,87.79699072881031,0
39,5,200000,16666.666666666668,6571,76983,15460,3,25609,500,10000.0,24,1,married,college,self_employed,rent,education,yes,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,79.51608453875905,0
55,3,200000,16666.666666666668,5649,60839,18423,5,3869,500,13729.617500307917,36,2,married,high_school,employed,rent,debt_consolidation,yes,0.029999999998199998,0.022882695833846528,0.0,0.000686480874974207,79.54790699560618,0
33,4,200000,16666.666666666668,3331,91123,80119,3,15164,500,13958.63792717411,24,2,single,bachelor,employed,other,car,yes,0.029999999998199998,0.03489659481793527,0.0,0.0010468978444752443,79.35366871148454,1
40,2,200000,16666.666666666668,5134,51462,54067,3,12526,756,10000.0,12,1,married,college,employed,other,business,no,0.0453599999972784,0.049999999999999996,0.0,0.0022679999998639197,88.82607095588916,0
33,2,200000,16666.666666666668,2683,72100,31310,2,5398,500,10000.0,36,0,married,bachelor,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
54,2,200000,16666.666666666668,1894,50000,25924,0,8000,500,10000.0,24,0,married,college,employed,own,car,yes,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,79.51608453875905,0
18,4,200000,16666.666666666668,1000,98934,18859,3,39454,500,28307.69630420401,6,2,married,bachelor,employed,rent,home,no,0.029999999998199998,0.2830769630420401,1.0,0.008492308890751664,62.15298170460043,0
35,1,200000,16666.666666666668,6123,80913,22533,5,10890,500,10000.0,3,3,single,college,employed,mortgage,business,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
18,6,200000,16666.666666666668,6470,142585,19856,1,27865,500,10000.0,12,0,married,bachelor,employed,mortgage,education,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,1
18,9,200000,16666.666666666668,7911,157638,14198,2,7207,500,10000.0,24,2,single,bachelor,employed,mortgage,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
37,7,200000,16666.666666666668,1564,453188,91744,2,11449,977,10000.0,3,3,single,phd,employed,rent,debt_consolidation,no,0.05861999999648279,0.19999999999999998,1.0,0.011723999999296558,78.26304095263961,0
36,7,200000,16666.666666666668,2747,212967,39541,3,6766,500,11978.380078711489,3,1,married,college,employed,rent,home,no,0.029999999998199998,0.23956760157422977,1.0,0.0071870280467956705,71.84823555157371,0
32,3,200000,16666.666666666668,1000,80180,37371,3,10597,500,10000.0,3,2,married,master,unemployed,other,business,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
33,6,200000,16666.666666666668,4578,186425,10000,4,4961,804,11769.93884006835,24,2,married,college,retired,rent,debt_consolidation,no,0.0482399999971056,0.029424847100170872,0.0,0.0014194546240270756,89.17273689733702,0
65,4,200000,16666.666666666668,2765,239498,44633,2,3238,500,10000.0,3,0,married,bachelor,unemployed,own,car,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
32,9,200000,16666.666666666668,2928,50000,10000,3,5915,500,10000.0,6,0,single,high_school,employed,own,business,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
40,7,200000,16666.666666666668,13664,50000,10000,2,25139,543,14516.676275458565,24,1,divorced,bachelor,employed,mortgage,business,no,0.0325799999980452,0.03629169068864641,0.0,0.0011823832825651572,89.29014526312832,0
28,5,200000,16666.666666666668,3503,50000,41821,0,2332,816,28425.748481532646,12,1,single,phd,employed,rent,home,no,0.048959999997062395,0.14212874240766324,1.0,0.006958623227861674,84.69898452992908,0
37,2,200000,16666.666666666668,10145,56686,40703,0,9057,500,13439.429224395972,24,1,divorced,bachelor,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.03359857306098993,0.0,0.0010079571917692204,89.37631985189734,0
32,4,200000,16666.666666666668,4347,50000,10000,1,7548,500,11802.213049459378,3,1,single,bachelor,retired,mortgage,car,no,0.029999999998199998,0.23604426098918754,1.0,0.007081327829250746,72.54427581058631,0
30,4,200000,16666.666666666668,4015,261745,42114,2,8836,500,11987.940988016388,3,0,widowed,college,employed,rent,business,no,0.029999999998199998,0.23975881976032773,1.0,0.007192764592378265,71.81000431594431,0
53,1,200000,16666.666666666668,1000,50000,68120,2,4598,500,10000.0,3,2,married,high_school,employed,other,car,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
46,10,200000,16666.666666666668,1602,50000,10715,0,15925,608,32434.996765941098,36,1,married,college,retired,other,education,no,0.036479999997811194,0.05405832794323516,0.0,0.0019720478032508953,88.86781401247592,0
36,5,200000,16666.666666666668,1173,151034,41000,3,7825,500,35560.71613285898,36,3,single,college,retired,own,home,yes,0.029999999998199998,0.05926786022143163,0.0,0.0017780358065362667,78.83958058029673,0
18,7,200000,16666.666666666668,3772,66654,23616,3,30409,500,30419.84905119294,3,2,married,college,self_employed,mortgage,business,no,0.029999999998199998,0.6083969810238588,2.0,0.01825190942962065,26.180454625562184,1
31,4,200000,16666.666666666668,1000,114597,27012,2,4108,500,41349.31185637636,36,1,single,master,employed,rent,other,no,0.029999999998199998,0.06891551976062725,0.0,0.0020674655926947692,88.58131756651764,0
62,6,200000,16666.666666666668,15520,50000,27163,1,13162,500,20698.98264131123,24,3,married,master,employed,mortgage,car,no,0.029999999998199998,0.05174745660327808,0.0,0.0015524236980051969,89.01774026237885,0
32,2,200000,16666.666666666668,3766,50000,18205,4,8293,1376,15764.883857984432,36,0,married,bachelor,employed,own,home,no,0.08255999999504639,0.02627480642997405,0.0,0.0021692480187285026,88.70804720487338,0
46,8,200000,16666.666666666668,1039,99264,97920,1,6355,500,10942.131992717712,36,0,single,bachelor,employed,own,home,no,0.029999999998199998,0.01823688665452952,0.0,0.0005471065996030593,89.61439135819913,0
49,4,200000,16666.666666666668,2415,88985,59987,1,3419,500,14892.161420168117,24,2,divorced,college,unemployed,mortgage,debt_consolidation,yes,0.029999999998199998,0.03723040355042029,0.0,0.0011169121064455937,79.31185877852764,0
37,3,200000,16666.666666666668,9468,107807,88460,3,29575,500,14058.523516805031,36,3,married,master,employed,mortgage,car,no,0.029999999998199998,0.023430872528008382,0.0,0.0007029261757980758,89.53976175827947,0
26,4,200000,16666.666666666668,2878,54158,23839,2,5159,500,33563.62596503873,3,0,single,college,unemployed,own,car,no,0.029999999998199998,0.6712725193007745,2.0,0.020138175577814943,25.79696535316307,0
18,5,200000,16666.666666666668,1757,239341,20061,5,11398,500,19845.2669349476,24,1,single,bachelor,employed,rent,home,no,0.029999999998199998,0.049613167337368994,0.0,0.001488395020031766,89.06491462186376,0
41,3,200000,16666.666666666668,3938,69263,31023,0,5633,700,39558.03967287097,6,0,single,high_school,retired,rent,car,no,0.04199999999748,0.39558039672870965,1.0,0.01661437666160894,37.88392420296897,1
26,4,200000,16666.666666666668,2706,110245,53181,0,16258,1137,10000.0,12,1,single,master,self_employed,rent,other,no,0.06821999999590679,0.049999999999999996,0.0,0.0034109999997953395,88.48317095590974,0
36,3,200000,16666.666666666668,3726,85771,26935,2,4532,500,56502.802359465,12,0,divorced,bachelor,employed,rent,other,no,0.029999999998199998,0.282514011797325,1.0,0.008475420353411225,62.28794133629386,0
22,3,200000,16666.666666666668,2100,50000,23549,1,21990,500,11365.245753053141,6,2,single,college,retired,other,business,no,0.029999999998199998,0.1136524575305314,1.0,0.0034095737257113672,86.80707914613232,0
32,7,200000,16666.666666666668,3180,88185,23822,1,4493,500,42662.22981863022,6,2,single,bachelor,self_employed,rent,business,no,0.029999999998199998,0.42662229818630215,1.0,0.012798668944821144,34.011948134231616,0
35,5,200000,16666.666666666668,3696,103217,38728,0,9192,500,10516.222113950866,24,0,divorced,high_school,employed,rent,home,no,0.029999999998199998,0.02629055528487716,0.0,0.0007887166584989917,89.49620232712263,0
37,6,200000,16666.666666666668,4818,129925,23829,0,8662,861,19194.87437003423,3,1,single,bachelor,employed,rent,car,no,0.051659999996900394,0.38389748740068463,1.0,0.019832144197929436,39.60561617514492,0
23,9,200000,16666.666666666668,6307,50000,15230,0,6621,636,12090.23380505609,24,1,married,college,employed,own,other,no,0.038159999997710393,0.03022558451264022,0.0,0.001153408304933146,89.31082993076173,0
46,7,200000,16666.666666666668,1193,131923,14612,5,4663,500,16327.428660980197,36,0,married,high_school,unemployed,mortgage,education,no,0.029999999998199998,0.027212381101633657,0.0,0.0008163714330000274,89.48177098314835,0
29,6,200000,16666.666666666668,1317,50000,15156,4,6743,500,17442.0084558936,24,1,single,college,self_employed,own,home,no,0.029999999998199998,0.043605021139733996,0.0,0.0013081506341135307,89.19022258873906,0
18,8,200000,16666.666666666668,1473,78242,10000,1,9333,500,11263.174881886076,12,1,widowed,high_school,self_employed,own,car,yes,0.029999999998199998,0.05631587440943038,0.0,0.0016894762321815427,78.91179809293631,0
33,3,200000,16666.666666666668,16696,50000,11131,2,4314,825,10000.0,36,3,single,bachelor,employed,mortgage,car,no,0.049499999997029996,0.016666666666666666,0.0,0.0008249999999504999,89.3433642422336,0
35,7,200000,16666.666666666668,1196,50000,93109,2,5007,536,20458.835462628565,6,1,married,high_school,self_employed,mortgage,business,no,0.0321599999980704,0.20458835462628563,1.0,0.006579561484386572,77.97807811095193,0
36,5,200000,16666.666666666668,5118,50000,34164,0,3969,677,29169.666035139584,36,0,married,high_school,retired,rent,car,no,0.04061999999756279,0.04861611005856597,0.0,0.001974786390460462,88.92716370995043,0
48,10,200000,16666.666666666668,1561,143302,35928,1,8205,500,10000.0,24,2,married,high_school,unemployed,mortgage,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
32,5,200000,16666.666666666668,2748,139552,16598,0,28919,500,10571.053175077632,24,0,single,master,employed,own,home,no,0.029999999998199998,0.026427632937694078,0.0,0.0007928289880832526,89.4940685520879,0
33,8,200000,16666.666666666668,3019,50000,10000,3,8787,500,26118.944285994774,6,0,divorced,bachelor,self_employed,own,business,no,0.029999999998199998,0.2611894428599477,1.0,0.00783568328532829,67.25165303953145,0
23,11,200000,16666.666666666668,1000,51893,34848,0,4363,500,14996.924270456799,3,1,widowed,high_school,employed,rent,car,no,0.029999999998199998,0.299938485409136,1.0,0.00899815456173419,58.06499418048625,1
43,4,200000,16666.666666666668,8938,50000,30909,6,7952,529,14275.975303770105,6,1,married,high_school,employed,own,home,no,0.0317399999980956,0.14275975303770103,1.0,0.004531194561144759,84.90891858785619,1
36,4,200000,16666.666666666668,5225,139069,33665,1,12401,500,59554.15438632456,6,1,divorced,college,employed,mortgage,education,no,0.029999999998199998,0.5955415438632456,2.0,0.017866246314825394,26.312964906447288,1
30,5,200000,16666.666666666668,3785,134189,26458,2,10234,500,10000.0,6,0,married,bachelor,employed,own,business,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
18,4,200000,16666.666666666668,5933,50000,10000,1,12404,500,10000.0,12,2,single,master,employed,other,debt_consolidation,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
49,5,200000,16666.666666666668,1163,50000,86856,2,3122,500,20048.50531844129,3,0,married,bachelor,employed,mortgage,home,no,0.029999999998199998,0.4009701063688258,1.0,0.012029103190343027,37.26723970827266,0
22,5,200000,16666.666666666668,1199,249611,68177,1,11812,500,10005.772126276133,36,2,single,bachelor,employed,mortgage,car,no,0.029999999998199998,0.016676286877126887,0.0,0.0005002886062837892,89.6357341755907,0
29,12,200000,16666.666666666668,2991,111325,76204,3,11267,500,10000.0,6,0,divorced,master,unemployed,other,car,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
38,4,200000,16666.666666666668,4310,70694,10000,1,4673,500,10000.0,6,0,divorced,high_school,retired,rent,education,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,0
23,1,200000,16666.666666666668,1000,50000,32843,5,31372,500,10000.0,3,1,single,bachelor,employed,own,home,no,0.029999999998199998,0.19999999999999998,1.0,0.005999999999639999,78.69234095261383,0
20,7,200000,16666.666666666668,8611,50000,51778,0,2771,500,10000.0,24,1,single,high_school,retired,rent,car,no,0.029999999998199998,0.024999999999999998,0.0,0.0007499999999549999,89.51608453875906,0
18,5,200000,16666.666666666668,6940,60590,35430,2,19728,500,11297.52451083402,3,1,divorced,college,retired,rent,business,no,0.029999999998199998,0.2259504902166804,1.0,0.0067785147060937,74.44738995859304,1
42,3,200000,16666.666666666668,1583,163830,21970,3,6321,738,21263.141716740538,24,2,married,college,employed,rent,other,yes,0.044279999997343195,0.05315785429185134,0.0,0.0023538297879019472,78.77156691301681,0
29,3,200000,16666.666666666668,5116,50000,35206,0,6993,500,16490.136375178332,3,2,widowed,college,unemployed,other,debt_consolidation,no,0.029999999998199998,0.3298027275035666,1.0,0.009894081824513352,50.90419545765602,0
64,3,200000,16666.666666666668,2511,142646,40171,2,10298,849,33675.44974330448,3,0,single,college,employed,mortgage,education,no,0.0509399999969436,0.6735089948660896,2.0,0.03430854819642009,25.474747739957674,1
25,6,200000,16666.666666666668,2031,50000,36392,0,2856,501,11385.327266321618,24,0,divorced,college,employed,rent,business,no,0.030059999998196398,0.028463318165804042,0.0,0.000855607344012733,89.46097615305673,0
25,7,200000,16666.666666666668,2904,50000,10000,1,42676,500,19051.665025003807,12,1,married,college,employed,mortgage,education,no,0.029999999998199998,0.09525832512501903,0.0,0.0028577497535791055,87.66958000779854,0
29,6,200000,16666.666666666668,1002,59345,74376,0,9293,500,11875.665164505814,24,1,single,high_school,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.02968916291126453,0.0,0.0008906748872844954,89.44202721306588,0
37,8,200000,16666.666666666668,4336,107547,71549,2,3525,500,10000.0,12,2,married,college,retired,mortgage,business,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
30,7,200000,16666.666666666668,5356,124256,37305,2,6762,500,28964.072239077057,12,1,divorced,master,employed,mortgage,home,no,0.029999999998199998,0.14482036119538527,1.0,0.0043446108356008815,84.7744163663414,0
41,4,200000,16666.666666666668,4699,50000,38951,2,7812,500,10000.0,12,0,single,phd,employed,own,debt_consolidation,no,0.029999999998199998,0.049999999999999996,0.0,0.0014999999999099998,89.05647095587534,0
25,4,200000,16666.666666666668,9470,198814,10000,0,8886,688,24973.86822642603,24,2,married,master,self_employed,rent,car,no,0.041279999997523194,0.06243467056606507,0.0,0.0025773032008125276,88.5894644726637,1
21,5,200000,16666.666666666668,1453,50000,19968,3,4919,500,13063.119013782154,12,0,divorced,college,self_employed,mortgage,other,no,0.029999999998199998,0.06531559506891076,0.0,0.0019594678519497546,88.68183061022418,0
18,3,200000,16666.666666666668,4675,81088,10000,2,16304,500,19891.611099877213,12,1,married,master,employed,mortgage,other,no,0.029999999998199998,0.09945805549938605,0.0,0.0029837416648025566,87.4911017729354,1
18,4,200000,16666.666666666668,16202,50000,204126,2,17030,500,11364.764507141073,12,3,single,bachelor,retired,rent,business,no,0.029999999998199998,0.056823822535705365,0.0,0.0017047146759688778,88.89958673330068,0
29,2,200000,16666.666666666668,10489,77519,30705,1,26786,500,18358.59645662305,36,2,married,college,unemployed,other,debt_consolidation,no,0.029999999998199998,0.030597660761038415,0.0,0.0009179298227760766,89.42708762803677,0
31,4,200000,16666.666666666668,8210,51851,42709,2,10008,500,27416.554060144004,3,0,married,bachelor,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.5483310812028801,2.0,0.016449932435099405,27.080498173949145,1
28,4,200000,16666.666666666668,4754,50000,20662,1,16557,500,13562.45335293599,6,1,married,college,employed,mortgage,business,no,0.029999999998199998,0.13562453352935988,1.0,0.0040687360056366716,85.46031146143224,0
47,6,200000,16666.666666666668,3255,118874,10000,4,23155,567,23976.576742984606,36,2,single,bachelor,employed,rent,education,no,0.034019999997958794,0.03996096123830767,0.0,0.0013594719012456583,89.20082011372246,0
47,12,200000,16666.666666666668,3585,105737,10145,3,2724,693,12859.875776591589,24,1,single,master,retired,own,education,no,0.041579999997505196,0.03214968944147897,0.0,0.0013367840868964882,89.22740655832456,0
31,4,200000,16666.666666666668,3214,101876,10000,1,31594,598,63496.999779107406,3,0,single,college,self_employed,mortgage,other,no,0.035879999997847196,1.269939995582148,3.0,0.04556544703875354,25.461831211869296,0
18,1,200000,16666.666666666668,5643,50000,26123,1,12861,500,10318.474920992065,36,1,married,bachelor,retired,mortgage,car,no,0.029999999998199998,0.01719745820165344,0.0,0.0005159237460186477,89.62866053490932,0
29,2,200000,16666.666666666668,6436,57666,14222,3,5399,500,11248.485763100456,36,1,single,college,employed,mortgage,education,yes,0.029999999998199998,0.018747476271834092,0.0,0.0005624242881212772,79.60730248985207,0
29,7,200000,16666.666666666668,1071,177597,58200,1,7269,500,19694.205447757664,12,0,married,college,retired,mortgage,business,no,0.029999999998199998,0.09847102723878831,0.0,0.0029541308169864014,87.53397053277973,1
28,3,200000,16666.666666666668,1476,50000,13082,0,6145,500,18091.303239402285,36,1,married,bachelor,employed,rent,home,no,0.029999999998199998,0.030152172065670474,0.0,0.0009045651619158402,89.4344379319074,0
28,6,200000,16666.666666666668,1408,213435,26304,3,3869,500,10000.0,36,1,single,master,employed,own,other,no,0.029999999998199998,0.016666666666666666,0.0,0.0004999999999699999,89.63586424221606,0
28,4,200000,16666.666666666668,2082,129106,12230,0,18353,500,13972.805867277892,24,1,divorced,college,unemployed,own,home,no,0.029999999998199998,0.034932014668194726,0.0,0.001047960439982964,89.35304464212098,0
31,2,200000,16666.666666666668,2818,50000,56129,0,27504,500,14842.680530324717,12,0,married,college,employed,other,other,no,0.029999999998199998,0.07421340265162359,0.0,0.0022264020794151235,88.42381185935535,0
28,6,200000,16666.666666666668,3633,50000,38593,3,2377,500,37800.38858116081,12,3,divorced,college,employed,mortgage,debt_consolidation,yes,0.029999999998199998,0.18900194290580405,1.0,0.005670058286833917,70.20876996897064,1
37,7,200000,16666.666666666668,4429,50000,10478,4,23876,500,10000.0,6,2,single,college,employed,rent,car,no,0.029999999998199998,0.09999999999999999,0.0,0.0029999999998199995,87.46731824348517,1
38,3,200000,16666.666666666668,5664,61079,21616,2,7925,500,19153.052048538742,36,0,single,college,employed,mortgage,business,no,0.029999999998199998,0.03192175341423123,0.0,0.0009576526023694777,89.40495888432693,1
25,5,200000,16666.666666666668,3505,50000,12171,3,11474,500,28011.42589930568,6,1,divorced,bachelor,self_employed,rent,business,no,0.029999999998199998,0.2801142589930568,1.0,0.008403427769287498,62.86152685290312,0
47,6,200000,16666.666666666668,2674,50000,68655,0,4303,500,10435.912419183416,36,1,married,college,employed,own,car,no,0.029999999998199998,0.017393187365305693,0.0,0.000521795620927863,89.62599007458908,0
25,9,200000,16666.666666666668,1525,201434,12698,3,7735,500,39003.59680374622,6,0,married,bachelor,self_employed,rent,education,no,0.029999999998199998,0.3900359680374622,1.0,0.011701079040421801,38.9258417513058,0
18,6,200000,16666.666666666668,1952,50000,42134,1,18933,744,10000.0,24,1,divorced,college,employed,own,business,no,0.04463999999732159,0.024999999999999998,0.0,0.0011159999999330397,89.29648453877222,1
38,6,200000,16666.666666666668,2004,294948,27728,1,3738,676,31836.069134524023,24,1,married,college,employed,mortgage,business,no,0.0405599999975664,0.07959017283631005,0.0,0.0032281774100470445,88.09314162339936,0
26,3,200000,16666.666666666668,5540,50000,13694,1,11976,500,52483.1219716879,36,1,single,bachelor,retired,mortgage,other,no,0.029999999998199998,0.08747186995281316,0.0,0.0026241560984269453,87.9745193280189,0
38,4,200000,16666.666666666668,4613,50000,79043,3,15173,500,51880.52913180122,3,0,married,bachelor,retired,own,business,no,0.029999999998199998,1.0376105826360242,3.0,0.031128317477213025,25.551018130571002,1
18,6,200000,16666.666666666668,3590,84421,18618,1,6049,500,11997.57989305846,3,1,married,college,employed,own,debt_consolidation,no,0.029999999998199998,0.2399515978611692,1.0,0.0071985479354031625,71.77141417319335,0
48,3,200000,16666.666666666668,4562,103011,10000,4,4178,500,13570.355997891253,6,0,married,high_school,employed,mortgage,home,yes,0.029999999998199998,0.13570355997891254,1.0,0.004071106799123109,75.45474780562176,0
41,4,200000,16666.666666666668,2567,326975,23078,4,7243,500,10474.158672409596,6,2,married,master,retired,rent,business,yes,0.029999999998199998,0.10474158672409595,1.0,0.0031422476015343435,77.25161202014912,0
19,5,200000,16666.666666666668,1892,50000,13365,2,23380,500,20933.00189153828,12,2,single,bachelor,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.10466500945769139,1.0,0.0031399502835423444,87.25520663121908,1
20,7,200000,16666.666666666668,1000,52017,102089,3,12561,500,21759.411490272854,12,1,married,college,employed,mortgage,other,yes,0.029999999998199998,0.10879705745136427,1.0,0.003263911723345093,77.05585657138899,0
51,6,200000,16666.666666666668,2091,168427,42351,2,16487,500,12068.277849505263,12,0,married,master,employed,mortgage,debt_consolidation,no,0.029999999998199998,0.060341389247526314,0.0,0.0018102416773171748,88.81255702691884,0
27,8,200000,16666.666666666668,1000,50000,58096,3,2376,500,31162.94487061201,36,1,married,bachelor,employed,rent,business,no,0.029999999998199998,0.051938241451020016,0.0,0.0015581472434371116,89.01345280867837,0
26,5,200000,16666.666666666668,3586,79227,10000,2,6309,513,13105.63558497497,6,1,married,college,self_employed,rent,debt_consolidation,no,0.030779999998153198,0.1310563558497497,1.0,0.0040339146328132605,85.76091518463365,0
18,3,200000,16666.666666666668,1322,50000,80535,6,7149,701,21130.724094450936,3,3,single,bachelor,self_employed,own,home,no,0.042059999997476394,0.4226144818890187,1.0,0.017775165107185614,34.28345323377792,0
